SAMPID	SMATSSCR	SMCENTER	SMPTHNTS	SMRIN	SMTS	SMTSD	SMUBRID	SMTSISCH	SMTSPAX	SMNABTCH	SMNABTCHT	SMNABTCHD	SMGEBTCH	SMGEBTCHD	SMGEBTCHT	SMAFRZE	SMGTC	SME2MPRT	SMCHMPRS	SMNTRART	SMNUMGPS	SMMAPRT	SMEXNCRT	SM550NRM	SMGNSDTC	SMUNMPRT	SM350NRM	SMRDLGTH	SMMNCPB	SME1MMRT	SMSFLGTH	SMESTLBS	SMMPPD	SMNTERRT	SMRRNANM	SMRDTTL	SMVQCFL	SMMNCV	SMTRSCPT	SMMPPDPR	SMCGLGTH	SMGAPPCT	SMUNPDRD	SMNTRNRT	SMMPUNRT	SMEXPEFF	SMMPPDUN	SME2MMRT	SME2ANTI	SMALTALG	SME2SNSE	SMMFLGTH	SME1ANTI	SMSPLTRD	SMBSMMRT	SME1SNSE	SME1PCTS	SMRRNART	SME1MPRT	SMNUM5CD	SMDPMPRT	SME2PCTS
GTEX-1LBAC-0005-SM-DIPEE		B1		9.2	Blood	Whole Blood	0013756	-180		BP-62263	RNA isolation_PAXgene Blood RNA (Manual)	04/03/2015	LCSET-10311	01/17/2017	TruSeq.v1	RNASEQ		0.984264	501298	0.976988		0.985292	0.81556		18889	1		76		0.0024061	144	0	1.00956e+08	0.0223106	168238	1.02463e+08	6.64789e+06		18896	5.02718e+07			0	0.161428	0.985292	0.803565	1.00956e+08	0.00321981	2.36609e+07	1.33331e+08	2.37394e+07	169	2.38045e+07	2.76981e+07	0.00281253	2.37117e+07	49.9024	0.00164194	0.986319		0	50.0829
GTEX-1LC47-0005-SM-COH2J		B1		8.7	Blood	Whole Blood	0013756	598		BP-62277	RNA isolation_PAXgene Blood RNA (Manual)	04/06/2015	LCSET-9414	08/03/2016	TruSeq.v1	RNASEQ		0.973988	730943	0.972407		0.974998	0.810125		19666	1		76		0.00376151	195	0	1.12268e+08	0.0265116	446753	1.15146e+08	1.23885e+07		19674	5.58942e+07			0	0.162282	0.974998	0.789871	1.12268e+08	0.00428134	2.61044e+07	1.40816e+08	2.61741e+07	227	2.6206e+07	2.86215e+07	0.00402115	2.61899e+07	49.9846	0.00387987	0.976008		0	50.0666
GTEX-1LG7Y-0005-SM-DKPQ7		B1		8.7	Blood	Whole Blood	0013756	886		BP-62494	RNA isolation_PAXgene Blood RNA (Manual)	04/13/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.968066	556657	0.981413		0.970332	0.8033		19609	1		76		0.00255546	197	0	1.24954e+08	0.0171223	231574	1.28775e+08	1.3029e+07		19617	6.21168e+07			0	0.178113	0.970332	0.779468	1.24954e+08	0.0033552	2.91724e+07	1.8012e+08	2.94643e+07	241	2.94848e+07	3.43675e+07	0.00295439	2.94376e+07	49.9599	0.00179829	0.972597		0	50.2489
GTEX-1LG7Z-0005-SM-DKPQ6		B1		9.9	Blood	Whole Blood	0013756	-166		BP-62494	RNA isolation_PAXgene Blood RNA (Manual)	04/13/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.97799	1.1281e+06	0.962628		0.980202	0.810214		19266	1		76		0.00290284	270	0	1.23524e+08	0.0364077	311572	1.26019e+08	1.28175e+07		19277	6.14452e+07			0	0.152413	0.980202	0.794173	1.23524e+08	0.00342707	2.79194e+07	1.46762e+08	2.82215e+07	264	2.83484e+07	3.127e+07	0.00316436	2.80806e+07	49.7627	0.00247243	0.982414		0	50.269
GTEX-1LGOU-0005-SM-DKPPW		B1		8.1	Blood	Whole Blood	0013756	-163		BP-62651	RNA isolation_PAXgene Blood RNA (Manual)	04/17/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.985477	1.08607e+06	0.950507		0.987482	0.789537		18924	1		76		0.00278856	201	0	1.07406e+08	0.0490878	377819	1.08768e+08	1.13517e+07		18938	5.348e+07			0	0.16097	0.987482	0.779653	1.07406e+08	0.0028724	2.36542e+07	1.02913e+08	2.39735e+07	247	2.40525e+07	2.33326e+07	0.0028304	2.37968e+07	49.7329	0.00347362	0.989486		0	50.3352
GTEX-1LGRB-0006-SM-DKPPB		B1		9.1	Blood	Whole Blood	0013756	-44		BP-62494	RNA isolation_PAXgene Blood RNA (Manual)	04/13/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.984775	792559	0.971543		0.987018	0.822288		19255	1		76		0.00281333	271	0	1.2432e+08	0.0277724	329492	1.25955e+08	1.2657e+07		19269	6.18575e+07			0	0.149256	0.987018	0.811613	1.2432e+08	0.00326268	2.81954e+07	1.10986e+08	2.84354e+07	287	2.85409e+07	3.11144e+07	0.0030375	2.83675e+07	49.8477	0.00261594	0.989261		0	50.2119
GTEX-1LH75-0006-SM-CXZIP		B1		8.1	Blood	Whole Blood	0013756	1001		BP-62691	RNA isolation_PAXgene Blood RNA (Manual)	04/21/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.968754	612736	0.973563		0.970215	0.797358		18929	1		76		0.00184398	127	0	1.0655e+08	0.0252351	303592	1.09821e+08	7.01434e+06		18934	5.30235e+07			0	0.176205	0.970215	0.773609	1.0655e+08	0.00337933	2.43907e+07	1.76218e+08	2.51019e+07	157	2.50488e+07	2.79551e+07	0.0026105	2.46236e+07	49.572	0.00276443	0.971675		0	50.7185
GTEX-1LKK1-0005-SM-CXZIT		B1		8.6	Blood	Whole Blood	0013756	675		BP-62819	RNA isolation_PAXgene Blood RNA (Manual)	04/24/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.948424	696814	0.983988		0.949425	0.814347		17029	1		76		0.00185878	261	0	1.74178e+08	0.0146143	344504	1.83457e+08	1.06147e+07		17034	8.67125e+07			0	0.169642	0.949425	0.773161	1.74178e+08	0.00266173	4.18703e+07	3.90899e+08	4.23433e+07	280	4.24025e+07	5.64542e+07	0.00225984	4.2015e+07	49.7705	0.00187785	0.950425		0	50.2808
GTEX-1LNCM-0005-SM-CXZIR		B1		8	Blood	Whole Blood	0013756	429		BP-62901	RNA isolation_PAXgene Blood RNA (Manual)	04/27/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.990702	699707	0.96661		0.992105	0.73795		20424	1		76		0.00233067	159	0	1.06041e+08	0.0329247	250555	1.06885e+08	6.58058e+06		20448	5.28143e+07			0	0.228661	0.992105	0.732123	1.06041e+08	0.00330374	2.35246e+07	6.61359e+07	2.39807e+07	201	2.40114e+07	2.04086e+07	0.00281652	2.36483e+07	49.6191	0.00234416	0.993508		0	50.48
GTEX-1LSNL-0006-SM-CXZIV		B1		7.7	Blood	Whole Blood	0013756	1147		BP-63050	RNA isolation_PAXgene Blood RNA (Manual)	05/01/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.986632	526264	0.979829		0.987991	0.772387		21111	1		76		0.00214704	276	0	1.24184e+08	0.0194893	591190	1.25693e+08	7.47186e+06		21136	6.18457e+07			0	0.207442	0.987991	0.763112	1.24184e+08	0.00314334	2.8289e+07	9.03631e+07	2.87129e+07	284	2.87131e+07	2.72886e+07	0.00264451	2.84656e+07	49.7835	0.00470344	0.98935		0	50.3718
GTEX-1LSNM-0005-SM-CXZIW		B1		9.1	Blood	Whole Blood	0013756	-129		BP-63050	RNA isolation_PAXgene Blood RNA (Manual)	05/01/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.977974	798424	0.972927		0.97924	0.813924		18136	1		76		0.00177899	266	0	1.29625e+08	0.0263871	271869	1.32373e+08	7.94946e+06		18145	6.45714e+07			0	0.159003	0.97924	0.797026	1.29625e+08	0.00279419	2.99119e+07	1.70005e+08	3.04269e+07	285	3.04403e+07	3.47582e+07	0.00228594	3.00715e+07	49.6953	0.00205381	0.980505		0	50.4268
GTEX-1LSVX-0005-SM-DKPPI		B1		8.1	Blood	Whole Blood	0013756	514		BP-63050	RNA isolation_PAXgene Blood RNA (Manual)	05/01/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.963447	505183	0.985393		0.965665	0.809373		18548	1		76		0.00255502	266	0	1.39395e+08	0.0131449	394998	1.44352e+08	1.52034e+07		18557	6.92701e+07			0	0.17602	0.965665	0.781583	1.39395e+08	0.00333419	3.29322e+07	2.21343e+08	3.31647e+07	295	3.32583e+07	3.74544e+07	0.00294371	3.31602e+07	49.9261	0.00273636	0.967883		0	50.1759
GTEX-1LVA9-0006-SM-DKPPN		B1		6.8	Blood	Whole Blood	0013756	1131		BP-63078	RNA isolation_PAXgene Blood RNA (Manual)	05/04/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.971802	262970	0.986751		0.974124	0.812889		17750	1		76		0.00255774	126	0	1.01183e+08	0.0120649	358183	1.03871e+08	1.06349e+07		17757	5.03027e+07			0	0.173863	0.974124	0.791854	1.01183e+08	0.00350993	2.39583e+07	1.50473e+08	2.41629e+07	156	2.42426e+07	2.76006e+07	0.0030327	2.4121e+07	49.8743	0.00344835	0.976445		0	50.2126
GTEX-1LVAM-0005-SM-CXZJ4		B1		7.6	Blood	Whole Blood	0013756	-67		BP-63078	RNA isolation_PAXgene Blood RNA (Manual)	05/04/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.990325	658902	0.968671		0.991464	0.815517		18813	1		76		0.0022163	156	0	1.05507e+08	0.0304617	486878	1.06415e+08	6.95279e+06		18822	5.25523e+07			0	0.153154	0.991464	0.808556	1.05507e+08	0.00297576	2.3931e+07	1.05625e+08	2.4355e+07	195	2.43295e+07	2.53461e+07	0.0025956	2.40929e+07	49.7557	0.00457527	0.992603		0	50.4391
GTEX-1LVAN-0005-SM-DKPPM		B1		8.2	Blood	Whole Blood	0013756	-60		BP-63078	RNA isolation_PAXgene Blood RNA (Manual)	05/04/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.972095	536007	0.979921		0.974226	0.831042		17502	1		76		0.00256609	187	0	1.15573e+08	0.0190946	548660	1.18631e+08	1.14561e+07		17505	5.74808e+07			0	0.148879	0.974226	0.809623	1.15573e+08	0.00323426	2.70687e+07	1.66628e+08	2.73118e+07	211	2.73937e+07	3.23675e+07	0.00289945	2.72377e+07	49.8572	0.00462494	0.976357		0	50.2235
GTEX-1LVAO-0006-SM-CXZIU		B1		7.6	Blood	Whole Blood	0013756	851		BP-63078	RNA isolation_PAXgene Blood RNA (Manual)	05/04/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.980046	669587	0.977998		0.981362	0.766905		19875	1		76		0.00200546	268	0	1.31674e+08	0.0212273	465087	1.34175e+08	8.79057e+06		19894	6.55759e+07			0	0.211093	0.981362	0.752611	1.31674e+08	0.00281416	3.03714e+07	1.68237e+08	3.0977e+07	280	3.10254e+07	3.20566e+07	0.00240927	3.05135e+07	49.5841	0.00346627	0.982678		0	50.4935
GTEX-1M4P7-0005-SM-CXZIS		B1		7.2	Blood	Whole Blood	0013756	863		BP-63282	RNA isolation_PAXgene Blood RNA (Manual)	05/08/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.960567	430451	0.986336		0.961691	0.818803		18389	1		76		0.0017461	265	0	1.40744e+08	0.0125295	501956	1.4635e+08	9.34634e+06		18400	7.0101e+07			0	0.167532	0.961691	0.787436	1.40744e+08	0.00250446	3.33873e+07	2.45149e+08	3.39468e+07	292	3.39215e+07	4.19249e+07	0.00212483	3.35526e+07	49.7267	0.00342983	0.962814		0	50.4155
GTEX-1M5QR-0005-SM-DKPPP		B1		8.1	Blood	Whole Blood	0013756	-36		BP-63545	RNA isolation_PAXgene Blood RNA (Manual)	05/15/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.978753	879070	0.967159		0.981301	0.816124		17656	1		76		0.00274825	150	0	1.1676e+08	0.0319849	222612	1.18985e+08	1.16996e+07		17666	5.80663e+07			0	0.151034	0.981301	0.800863	1.1676e+08	0.00390949	2.68242e+07	1.58762e+08	2.70694e+07	196	2.71455e+07	3.06682e+07	0.00332736	2.706e+07	49.9211	0.00187092	0.983848		0	50.2275
GTEX-1MA7W-0006-SM-DKPPR		B1		9.5	Blood	Whole Blood	0013756	-218		BP-63592	RNA isolation_PAXgene Blood RNA (Manual)	05/18/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.981441	782718	0.969309		0.983426	0.804966		20459	1		76		0.00291835	270	0	1.36892e+08	0.0297359	168529	1.39199e+08	1.46894e+07		20480	6.81022e+07			0	0.164342	0.983426	0.791625	1.36892e+08	0.00318483	3.14047e+07	1.7189e+08	3.16997e+07	297	3.18207e+07	3.48069e+07	0.00305132	3.15592e+07	49.7937	0.00121071	0.985411		0	50.2337
GTEX-1MA7X-0006-SM-CXZJ6		B1		8.9	Blood	Whole Blood	0013756	864		BP-63592	RNA isolation_PAXgene Blood RNA (Manual)	05/18/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.953766	375281	0.989081		0.954902	0.811064		18401	1		76		0.00197743	262	0	1.49786e+08	0.00975868	204462	1.5686e+08	9.40098e+06		18409	7.45609e+07			0	0.178017	0.954902	0.774487	1.49786e+08	0.00290504	3.60415e+07	2.67818e+08	3.6485e+07	283	3.65547e+07	4.59568e+07	0.00244069	3.61576e+07	49.7269	0.00130347	0.956038		0	50.3057
GTEX-1MCC2-0006-SM-DKPPJ		B1		8.6	Blood	Whole Blood	0013756	-149		BP-63812	RNA isolation_PAXgene Blood RNA (Manual)	05/22/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.975983	713206	0.975707		0.978114	0.824846		18834	1		76		0.00301383	270	0	1.34372e+08	0.0231342	279462	1.37378e+08	1.37042e+07		18843	6.67975e+07			0	0.150862	0.978114	0.806793	1.34372e+08	0.00361477	3.10261e+07	1.5547e+08	3.12416e+07	297	3.13529e+07	3.529e+07	0.00331364	3.11931e+07	49.8723	0.00203425	0.980246		0	50.1731
GTEX-1MCQQ-0005-SM-DKPPV		B1		7.6	Blood	Whole Blood	0013756	1202		BP-63812	RNA isolation_PAXgene Blood RNA (Manual)	05/22/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.944383	372401	0.987594		0.94667	0.817622		17929	1		76		0.0023346	192	0	1.27476e+08	0.0112043	418506	1.34657e+08	1.33417e+07		17935	6.33435e+07			0	0.169972	0.94667	0.774018	1.27476e+08	0.00332406	3.0458e+07	2.58578e+08	3.07506e+07	224	3.08481e+07	3.76144e+07	0.00282814	3.06631e+07	49.8496	0.00310794	0.948956		0	50.239
GTEX-1MCYP-0005-SM-DKPPK		B1		8.6	Blood	Whole Blood	0013756	36		BP-63812	RNA isolation_PAXgene Blood RNA (Manual)	05/22/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.989258	592241	0.966425		0.991038	0.813073		19060	1		76		0.00281365	273	0	1.10034e+08	0.0329902	625382	1.11029e+08	1.09519e+07		19075	5.47947e+07			0	0.153352	0.991038	0.805786	1.10034e+08	0.00291415	2.47205e+07	8.65481e+07	2.50075e+07	264	2.50859e+07	2.48981e+07	0.00286381	2.48389e+07	49.7527	0.0056326	0.992819		0	50.2886
GTEX-1MGNQ-0005-SM-CXZJ1		B1		9.4	Blood	Whole Blood	0013756	-47		BP-63870	RNA isolation_PAXgene Blood RNA (Manual)	05/26/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.990713	1.35774e+06	0.959043		0.992073	0.807668		19797	1		76		0.0024237	272	0	1.25498e+08	0.040255	441391	1.265e+08	7.90756e+06		19812	6.25133e+07			0	0.151375	0.992073	0.801266	1.25498e+08	0.00319401	2.78402e+07	9.75338e+07	2.8267e+07	320	2.83228e+07	2.87119e+07	0.00280832	2.79747e+07	49.6909	0.00348925	0.993434		0	50.3803
GTEX-1MJIX-0006-SM-DKPPU		B1		8.4	Blood	Whole Blood	0013756	-49		BP-64205	RNA isolation_PAXgene Blood RNA (Manual)	06/05/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.99158	1.36602e+06	0.946243		0.993592	0.804609		20626	1		76		0.00322494	278	0	1.092e+08	0.0532255	450526	1.09904e+08	1.15434e+07		20646	5.43632e+07			0	0.141634	0.993592	0.799454	1.092e+08	0.00350614	2.33699e+07	4.73157e+07	2.36692e+07	279	2.37459e+07	2.15253e+07	0.00336526	2.35238e+07	49.765	0.00409926	0.995604		0	50.3182
GTEX-1MJK2-0006-SM-CXZIN		B1		8.2	Blood	Whole Blood	0013756	982		BP-64205	RNA isolation_PAXgene Blood RNA (Manual)	06/05/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.965082	504256	0.986129		0.966497	0.807852		19595	1		76		0.00193783	266	0	1.46032e+08	0.0131974	343813	1.51094e+08	8.56343e+06		19606	7.27139e+07			0	0.178276	0.966497	0.780787	1.46032e+08	0.0030603	3.45436e+07	2.35368e+08	3.50119e+07	300	3.50802e+07	4.13317e+07	0.00249825	3.47002e+07	49.7277	0.00227549	0.967912		0	50.3366
GTEX-1MJK3-0006-SM-DKPP9		B1		6.4	Blood	Whole Blood	0013756	-226		BP-64205	RNA isolation_PAXgene Blood RNA (Manual)	06/05/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.990734	707359	0.965729		0.992904	0.839874		18863	1		76		0.00310839	214	0	1.03653e+08	0.0335769	450787	1.04394e+08	1.08388e+07		18874	5.15866e+07			0	0.125855	0.992904	0.833914	1.03653e+08	0.00360992	2.27766e+07	5.60792e+07	2.31634e+07	233	2.32138e+07	2.38188e+07	0.0033586	2.2941e+07	49.7045	0.00431812	0.995075		0	50.4209
GTEX-1MUQO-0005-SM-DKPPT		B1		8.3	Blood	Whole Blood	0013756	-70		BP-64242	RNA isolation_PAXgene Blood RNA (Manual)	06/08/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.979595	697636	0.973264		0.981735	0.835988		19275	1		76		0.00288408	271	0	1.40066e+08	0.025488	508594	1.42672e+08	1.43904e+07		19284	6.96696e+07			0	0.137276	0.981735	0.820718	1.40066e+08	0.00343575	3.21382e+07	1.47866e+08	3.23716e+07	304	3.25081e+07	3.50495e+07	0.00315932	3.23043e+07	49.8428	0.00356478	0.983874		0	50.1809
GTEX-1N2DW-0006-SM-DKPP4		B1		7.8	Blood	Whole Blood	0013756	867		BP-64490	RNA isolation_PAXgene Blood RNA (Manual)	06/15/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.962103	372428	0.98772		0.963986	0.808556		18580	1		76		0.00247708	269	0	1.37088e+08	0.0110115	283820	1.42209e+08	1.44602e+07		18589	6.81692e+07			0	0.179164	0.963986	0.779437	1.37088e+08	0.00285071	3.26883e+07	2.24641e+08	3.29992e+07	285	3.30721e+07	3.94399e+07	0.00266353	3.28835e+07	49.857	0.0019958	0.96587		0	50.2366
GTEX-1N2EE-0005-SM-DKPP5		B1		7.9	Blood	Whole Blood	0013756	1046		BP-64490	RNA isolation_PAXgene Blood RNA (Manual)	06/15/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.95585	480604	0.984526		0.958067	0.801783		18264	1		76		0.0025424	193	0	1.29036e+08	0.0137781	234986	1.34683e+08	1.23868e+07		18270	6.41316e+07			0	0.182743	0.958067	0.768161	1.29036e+08	0.00358849	3.07384e+07	2.44698e+08	3.09666e+07	243	3.10041e+07	3.60858e+07	0.00306424	3.09888e+07	49.9877	0.00174473	0.960283		0	50.1849
GTEX-1N2EF-0005-SM-CXZIL		B1		7.8	Blood	Whole Blood	0013756	600		BP-64490	RNA isolation_PAXgene Blood RNA (Manual)	06/15/2015	LCSET-9767	09/14/2016	TruSeq.v1	RNASEQ		0.990419	526908	0.978773		0.991883	0.789511		20637	1		76		0.00216385	195	0	1.06743e+08	0.0207736	488231	1.07616e+08	6.43807e+06		20660	5.31699e+07			0	0.189262	0.991883	0.783102	1.06743e+08	0.0031999	2.41228e+07	6.35751e+07	2.45243e+07	214	2.45371e+07	2.31943e+07	0.00268111	2.42741e+07	49.7306	0.00453678	0.993347		0	50.4127
GTEX-1N5O9-0006-SM-DKPPS		B1		8.7	Blood	Whole Blood	0013756	867		BP-64649	RNA isolation_PAXgene Blood RNA (Manual)	06/18/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.989132	1.09382e+06	0.962959		0.991232	0.759527		19584	1		76		0.00324142	143	0	9.84269e+07	0.0363211	555958	9.92975e+07	1.00453e+07		19603	4.89512e+07			0	0.203432	0.991232	0.752868	9.84269e+07	0.00370904	2.20946e+07	8.95911e+07	2.23285e+07	167	2.23450e+07	2.08034e+07	0.00347474	2.23034e+07	49.9533	0.00559891	0.993333		0	50.2632
GTEX-1NHNU-0005-SM-DKPP3		C1		7.2	Blood	Whole Blood	0013756	-499		BP-64953	RNA isolation_PAXgene Blood RNA (Manual)	06/29/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.980522	846321	0.968041		0.98262	0.813905		18118	1		76		0.00320431	270	0	1.37167e+08	0.0307873	206777	1.39593e+08	1.48832e+07		18126	6.82194e+07			0	0.154136	0.98262	0.79976	1.37167e+08	0.003746	3.14368e+07	1.61364e+08	3.18366e+07	294	3.19244e+07	3.52856e+07	0.00347458	3.1634e+07	49.7715	0.00148128	0.984718		0	50.3159
GTEX-1NSGN-0005-SM-DKPPX		B1		8.9	Blood	Whole Blood	0013756	-44		BP-65050	RNA isolation_PAXgene Blood RNA (Manual)	07/02/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.988219	650251	0.966976		0.990111	0.799753		20848	1		76		0.00310238	273	0	1.18703e+08	0.0323224	315521	1.19888e+08	1.20159e+07		20871	5.90902e+07			0	0.167223	0.990111	0.791844	1.18703e+08	0.0033051	2.67822e+07	9.98065e+07	2.69676e+07	273	2.7074e+07	2.7125e+07	0.00320355	2.68943e+07	49.8335	0.00263179	0.992003		0	50.1725
GTEX-1NUQO-0005-SM-DKPP2		C1		8.5	Blood	Whole Blood	0013756	-104		BP-65172	RNA isolation_PAXgene Blood RNA (Manual)	07/09/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.989496	2.43965e+06	0.919184		0.991752	0.751717		20192	1		76		0.00268607	158	0	9.97315e+07	0.0805827	461936	1.00561e+08	1.0694e+07		20214	4.96426e+07			0	0.167467	0.991752	0.745516	9.97315e+07	0.00306809	2.11312e+07	9.9799e+07	2.1399e+07	179	2.14355e+07	2.03747e+07	0.00287665	2.13842e+07	49.9402	0.00459359	0.994007		0	50.3148
GTEX-1NV8Z-0005-SM-DKPQ3		C1		7.9	Blood	Whole Blood	0013756	993		BP-65436	RNA isolation_PAXgene Blood RNA (Manual)	07/17/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.960735	567328	0.982399		0.962882	0.799958		19559	1		76		0.00278198	262	0	1.37086e+08	0.0164545	317559	1.42371e+08	1.45145e+07		19572	6.81528e+07			0	0.182442	0.962882	0.770264	1.37086e+08	0.00323507	3.23677e+07	2.4365e+08	3.27482e+07	262	3.28305e+07	3.94865e+07	0.00300802	3.25648e+07	49.7968	0.00223051	0.965028		0	50.2922
GTEX-1O97I-0005-SM-DKPPY		B1		7.5	Blood	Whole Blood	0013756	1136		BP-65678	RNA isolation_PAXgene Blood RNA (Manual)	07/27/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.977719	427180	0.983076		0.979783	0.804764		19871	1		76		0.00273316	199	0	1.19503e+08	0.016131	421922	1.21969e+08	1.21625e+07		19884	5.94608e+07			0	0.178312	0.979783	0.788494	1.19503e+08	0.00333718	2.79207e+07	1.5327e+08	2.81443e+07	243	2.82533e+07	3.13291e+07	0.00303453	2.80603e+07	49.8287	0.00345926	0.981847		0	50.1995
GTEX-1O9I2-0005-SM-DKPQ1		B1		7.3	Blood	Whole Blood	0013756	1154		BP-65860	RNA isolation_PAXgene Blood RNA (Manual)	07/31/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.972867	560913	0.982388		0.974804	0.821503		18795	1		76		0.00226093	272	0	1.35169e+08	0.0170449	247847	1.38662e+08	1.36373e+07		18809	6.72792e+07			0	0.160886	0.974804	0.800804	1.35169e+08	0.00269137	3.17383e+07	1.87729e+08	3.19313e+07	293	3.20604e+07	3.71385e+07	0.00247572	3.18814e+07	49.86	0.00178741	0.97674		0	50.1515
GTEX-1OFPY-0005-SM-DKPPZ		C1		8.2	Blood	Whole Blood	0013756	-103		BP-65929	RNA isolation_PAXgene Blood RNA (Manual)	08/04/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.984932	544688	0.977221		0.986873	0.841145		17593	1		76		0.00288898	198	0	1.12891e+08	0.022039	494283	1.14393e+08	1.07667e+07		17599	5.61801e+07			0	0.136076	0.986873	0.830103	1.12891e+08	0.00329108	2.60753e+07	1.0625e+08	2.62794e+07	250	2.63477e+07	2.86622e+07	0.00308963	2.62292e+07	49.8873	0.00432093	0.988813		0	50.1949
GTEX-1OJC3-0006-SM-DKPP1		C1		9.6	Blood	Whole Blood	0013756	-126		BP-66075	RNA isolation_PAXgene Blood RNA (Manual)	08/07/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.991692	1.59112e+06	0.949065		0.993574	0.797473		20844	1		76		0.00317612	276	0	1.21981e+08	0.0503893	460689	1.2277e+08	1.27467e+07		20863	6.07333e+07			0	0.151593	0.993574	0.792348	1.21981e+08	0.00329986	2.62791e+07	5.2759e+07	2.64813e+07	302	2.65814e+07	2.49342e+07	0.00323787	2.64177e+07	49.8455	0.00375247	0.995456		0	50.1916
GTEX-1OJC4-0005-SM-DKPQ4		B1		7.8	Blood	Whole Blood	0013756	1227		BP-66075	RNA isolation_PAXgene Blood RNA (Manual)	08/07/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.983669	701739	0.97557		0.986019	0.791472		20562	1		76		0.00258899	262	0	1.25379e+08	0.0235615	607780	1.27157e+08	1.28412e+07		20574	6.23501e+07			0	0.184098	0.986019	0.780407	1.25379e+08	0.00334829	2.914e+07	1.444e+08	2.93662e+07	260	2.94574e+07	3.07995e+07	0.00296773	2.93551e+07	49.9131	0.00477976	0.98837		0	50.1933
GTEX-1OKEX-0006-SM-DKPQ2		C1		8.4	Blood	Whole Blood	0013756	-230		BP-66268	RNA isolation_PAXgene Blood RNA (Manual)	08/14/2015	LCSET-10313	01/17/2017	TruSeq.v1	RNASEQ		0.986062	849758	0.969092		0.988604	0.824387		18851	1		76		0.00267158	271	0	1.28197e+08	0.0303364	510134	1.29674e+08	1.35833e+07		18862	6.37805e+07			0	0.144705	0.988604	0.814992	1.28197e+08	0.00365257	2.85258e+07	1.10673e+08	2.88685e+07	314	2.89652e+07	2.94024e+07	0.00316082	2.87446e+07	49.8089	0.00393396	0.991145		0	50.2985
GTEX-1P4AB-0005-SM-CY8GM		B1		6.7	Blood	Whole Blood	0013756	548		BP-66475	RNA isolation_PAXgene Blood RNA (Manual)	08/24/2015	LCSET-9769	09/18/2016	TruSeq.v1	RNASEQ		0.955393	344727	0.986374		0.957099	0.814733		16480	1		76		0.00464296	100	0	1.0329e+08	0.0123305	332670	1.07919e+08	1.13057e+07		16483	5.1321e+07			0	0.171641	0.957099	0.77978	1.0329e+08	0.00755358	2.44672e+07	1.81536e+08	2.4721e+07	142	2.4633e+07	2.88461e+07	0.00609568	2.47599e+07	50.1285	0.00308258	0.958805		0	50.258
